transaction_type,timestamp,blockchain,service,hash,user,token_symbol,token_address,value
deposit,1732302918015,ERC20,p2p,0x04578f744a9c866f0de7b35235bcb6e1ae11b7ecb6a6cc3e903bdaa1f025b8b6,0xC105729E5c85DE7df03e55856f371e8E7eCE096A,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,363.0
withdraw,1732305186125,ERC20,p2p,0x650e70e6f4c35313db8bef8b0c53dc06fc9c7409e14891cb64652305116e2a4d,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,363.0
deposit,1732305822613,ERC20,p2p,0x58eecae66e715747b336fd6916494ebf26ef3375b04cf82d65290dc2ba6ffa1d,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,250000000.0
withdraw,1732306278608,ERC20,p2p,0xe5d5cb140916afb38d44aa73bf7cd730cbff6a6636c4207802c485489016bd8c,0xC105729E5c85DE7df03e55856f371e8E7eCE096A,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,168055555.55555555
deposit,1732308526120,ERC20,p2p,0xc9bda6fc3073ff6e86a61c53166499e1321c6efe23b9408af597cbcca432af74,0xA60d9a12BCA140D17e880faa00b24B9010cc543e,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,225.0
deposit,1732331668678,ERC20,p2p,0x715ad0e6f91c170e7431cd7630dc21649f8cb280d2ad2b93552364e8846236a8,0x1B69c4A788aD8f940e624341AB45c731D01190De,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,565.0
withdraw,1732331765038,ERC20,p2p,0xf96a2fd9bbd2d2e3c3a7e86beed993b1084d47909c9d43fdfafbe83363f0b987,0x1B69c4A788aD8f940e624341AB45c731D01190De,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,250000000.0
deposit,1732334102910,ERC20,p2p,0xf7c52edd8d4233b3fcbadb0e3885dc3cfe9d7b6ada8e7cb3e551aa176e92fa34,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,549.0
withdraw,1732334192455,ERC20,p2p,0x3820996debde6c2d0533249793d809ffd0401e0f1b03bd0784b4fc968ebbd371,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,238695652.17391303
withdraw,1732335305869,ERC20,p2p,0xde14069e308b221630dc72f85b5340ce3791695ec5b84c115eddac34888eb13c,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,1526.0
withdraw,1732335450277,ERC20,p2p,0xdc7d2510d2daed772b69531c4c2a73a65797052321e84df5acac0c9916fd9861,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,549.0
withdraw,1732335546283,ERC20,p2p,0x692ba8a4a21d4752a266b17b6e5412f9fec209d4bbea0aa02622fb8081fdc142,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,225.0
deposit,1732336242715,ERC20,p2p,0x48a3c72eb77d5999b50699f09bd3b3b3293ba32b5f04271de8c06e3706964c9b,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
withdraw,1732346647949,ERC20,p2p,0xa5ab00c28cbc0b662ac9236e51473c9485deb2c93cbd92e768b00b83bdc3c6fb,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,565.0
deposit,1732348390951,ERC20,p2p,0xdd69cb80102b886c6b27ae351c9e8c0f09a507c7130af53b428c82bfa1eb7639,0x1B69c4A788aD8f940e624341AB45c731D01190De,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2480.0
withdraw,1732348479988,ERC20,p2p,0xdc1e7fde5990e6490ccd7f17894fd3c226db5907a870d4ea1e75cd66153d16d2,0x1B69c4A788aD8f940e624341AB45c731D01190De,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732349585624,ERC20,p2p,0x47fba5c6548e4f2e9694b88f8b489fdb09c15270f4ba26fda86592b5027339e1,0x509b84D62EFAC5C369E18CD68bfC6cd33B83dFEe,ETH,,1.0
withdraw,1732351301785,ERC20,p2p,0xb9f342ec84d2bd0ffda541ee310100c7494b7652e3447557d10926df98f87ad8,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2480.0
deposit,1732352167439,ERC20,p2p,0x662a590b8115285060cb8b81f7cad38e685488c998e4e53c921593eabe406e56,0xEfCCB58c86D5B5086B630746F7de0549d0b11Fc4,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732352718133,ERC20,p2p,0x9b57c0f671231ae04c16a9aebc2c07cbcbfe8e9ece48f781fb2247d3be05a849,0x1B69c4A788aD8f940e624341AB45c731D01190De,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2600.0
withdraw,1732352795909,ERC20,p2p,0x7817a25359fbdc5cf71bad9f467fd590ff2941120ef4507f2d6a34c9b636febe,0x1B69c4A788aD8f940e624341AB45c731D01190De,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
withdraw,1732352840278,ERC20,p2p,0x16ad93ff10252834aa7101c757de07f18680518b6d07b48493f3756b4c8accd2,0xEfCCB58c86D5B5086B630746F7de0549d0b11Fc4,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2600.0
deposit,1732357543624,ERC20,p2p,0x4b09b1b3109c720a39f29fdec0bb089e4abc0669e3c3fbfa8765a25e1a5610cb,0x1B69c4A788aD8f940e624341AB45c731D01190De,ETH,,2.97
deposit,1732362078723,ERC20,p2p,0x50b1bd95c3e7fd86693fbe9b6071b748b39029b0c61623b39c297befe581a157,0x3b6282b994738C3b62D98bb04b809CC8d838B3d7,ETH,,0.001
deposit,1732362311975,ERC20,p2p,0x6a93d5ee8ac6483950128125182a92e22abad69ae47926213ff3f9b949904983,0x3b6282b994738C3b62D98bb04b809CC8d838B3d7,ETH,,0.001
deposit,1732362379550,ERC20,p2p,0x98c1206a9a46ae5d8ef8e90b554ba7f30303bfa20afba4466a0dfb32ddda32b0,0x3b6282b994738C3b62D98bb04b809CC8d838B3d7,ETH,,0.001
deposit,1732362736803,ERC20,p2p,0xec9a987a96c50f873f5fa11074cf01508ef57c41d980ce9a38c463b5c9e84bde,0x739B818604089E0798CeE11e7E01577a82e76cf2,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,155703125.0
deposit,1732362778128,ERC20,p2p,0x77012e95d12ec5a25346746d7470df0a45e085def5952cc490ea5e4759eef7dc,0x7230CdF9c76976E88271a5ba41961240c0C157Aa,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,100.0
deposit,1732362847547,ERC20,p2p,0x9dbc1ef668a4130325121eb95783d2d7a06502a5672fc5b261adc9cc8fc5d291,0x7230CdF9c76976E88271a5ba41961240c0C157Aa,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,11.0
deposit,1732363680922,ERC20,p2p,0x953abed5bf28b31a8de343389803e2565c6105a80b88a11473003c263ba3ce1c,0x1B69c4A788aD8f940e624341AB45c731D01190De,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,10149.0
withdraw,1732363750818,ERC20,p2p,0x9047c9dbbd749f73e834797d0ead7cd7d0b5a212941325c8bdce4568be73dab6,0x1B69c4A788aD8f940e624341AB45c731D01190De,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,126862500.0
deposit,1732369016644,ERC20,p2p,0x82e75b8eded0962156f5ac7da6dd6a4c834a422305b0eba0a29f524a759b9938,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2182.0
withdraw,1732369377116,ERC20,p2p,0x576673feaff9a7ad35c40c377b0558ba14a590ab1986f512baf1bcd81fdf88b0,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,27275000.0
deposit,1732370214268,ERC20,p2p,0x3e01bc99cd08d41c4e4644d78fd3fa606b90a22ff2c505111f65b0a36a6ce92e,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,250000000.0
deposit,1732370689797,ERC20,p2p,0xc7f03ae731cb65d825d321a2b2669b84bad82886242c5bf6765d2c5fe1de55fe,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,250000000.0
deposit,1732371879201,ERC20,p2p,0xd5bca0fdfa10a60c413221081d13a6fd0506fd922ce2fa0bf470229adb76b5f5,0xE3E0723333B7708950aC1616EAAD5897857b355a,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732377911635,ERC20,p2p,0x2d747a2774b70a010bc6ce12ff50d08d7fe7e141a0b0e494da2465c324b25b7b,0x98eaeA37c5ec6fdA773891f23385080095F16985,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,150.0
deposit,1732382384487,ERC20,p2p,0x769924e8e0bdf96db526b4b4e30bba40456e9fa691e09ce41ccbd3c56701fe57,0x27e834163f9042B52fB18a536Cb5846aAf515828,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,153.0
deposit,1732384325040,ERC20,p2p,0xd5f0ed6a4c1ff7f6abb5c2b6bb835890b668147c0244fca5b3a5f74ed4108510,0x5ead4Ab48CFe1a84371423E7F40aB677384607de,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2597.0
withdraw,1732384384293,ERC20,p2p,0x9e412904c4ad3b9e1defb37b399d2f7a26bd12406112e5ca85ba5283d15320e4,0x5ead4Ab48CFe1a84371423E7F40aB677384607de,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,895517241.3793104
deposit,1732385419863,ERC20,p2p,0xf443b201db994fb46877de962dbfb33f36e6f44e8ed2504c75b884bd5ff16d49,0xEfCCB58c86D5B5086B630746F7de0549d0b11Fc4,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732387159543,ERC20,p2p,0xabc101c87cd8ee26a122aa37dee96cb591f90cfac4211031f1dd05f3e34df85a,0x739B818604089E0798CeE11e7E01577a82e76cf2,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,130000000.0
withdraw,1732387266589,ERC20,p2p,0xdc9ab18d6a03666e3a027050e240320504912d3c226f224a6f5cc29c6a16bd7d,0x739B818604089E0798CeE11e7E01577a82e76cf2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,10149.0
withdraw,1732387338280,ERC20,p2p,0xbae5b4f3ebe3516de2b03157432618e266e585bbdcd945d929b4ef9088c25baf,0x739B818604089E0798CeE11e7E01577a82e76cf2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2182.0
deposit,1732395566845,ERC20,p2p,0x4255d901b64f4442467021b4e6536265cec778cc522e849be667c28cedc1b0ad,0x05c0Eb3FBD3c4E26FeEb57c5b777EcC7Dc1ED69d,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,3786.0
deposit,1732396095280,ERC20,p2p,0x2997928dda359686041527edd0f73260743d7d802d9c3c3457ae82e19b87f995,0xf2a79C9c6f754B2a538836046CDf135C1B11a44f,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2447.18
withdraw,1732396157513,ERC20,p2p,0x58e4badaaaece8f394592caedb5b37e9732342fb6ee6bf83c9b7353eb3120755,0xf2a79C9c6f754B2a538836046CDf135C1B11a44f,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,30589749.999999996
deposit,1732396565828,ERC20,p2p,0x131752e39453dd241aeb823d3ce84f826b7750de4a4dd3a5dc98dabe80db9af8,0x5ead4Ab48CFe1a84371423E7F40aB677384607de,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4166.82
withdraw,1732396624955,ERC20,p2p,0x84895ccf92bbe6417cd3f22c78adf4c8a1fd95ba9e1e62451bc88d5c19278a25,0x5ead4Ab48CFe1a84371423E7F40aB677384607de,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,52085250.0
withdraw,1732396815537,ERC20,p2p,0x64d9b153d87b1f5f12c04812151072cb19a87155a2b0a9ae966a633bb405a353,0x739B818604089E0798CeE11e7E01577a82e76cf2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,3786.0
withdraw,1732396914027,ERC20,p2p,0xdc621dce17a3264750b05f5dd858d0fd41f8fbaa00e56df7bb43685b097b6ff3,0x739B818604089E0798CeE11e7E01577a82e76cf2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2447.18
withdraw,1732396987129,ERC20,p2p,0x140d00560d5f3df46f2b127feb57980e7cae8650261ac1b4abfa549cfb3f69a3,0x739B818604089E0798CeE11e7E01577a82e76cf2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4166.82
deposit,1732399767328,ERC20,p2p,0x2d4ffca86386c60d5fc485451be89fd8586267eebb861293f7a2fff56ace30dd,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,350000000.0
deposit,1732401568886,ERC20,p2p,0x106743928a6e99dc8231c0b4fd837c68d4d8a0b695db0182baaabbf452a816b3,0xC01F32Cc9aF3bf18Ef683C661D711ac097951F92,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,100000000.0
deposit,1732401614935,ERC20,p2p,0x4116b6ef86bc536458330c774b8e0e9bb36b8f46d4175875f869f86427b9d76f,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,350000000.0
deposit,1732402019189,ERC20,p2p,0x7f3fda00c3d3f598dded3fd64a7da152eec1475bafbf07fda3f497680188ad9d,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7995.0
withdraw,1732402115012,ERC20,p2p,0xc0bb2eea86ff99c854a0554868e235cae3f04dc33f9c76949d6f04bac1cf9dce,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,99937500.0
withdraw,1732402613923,ERC20,p2p,0xc1c603ab84dce76b8c33c127c38a92cc46b73fbef8bde0e9b9b59e3cdd238f9e,0xC01F32Cc9aF3bf18Ef683C661D711ac097951F92,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7995.0
deposit,1732402709642,ERC20,p2p,0x8e0e19f0a32fe39382d66aff145e7a50215b7cd142dce022b31b75c3653cdb21,0xC01F32Cc9aF3bf18Ef683C661D711ac097951F92,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100.0
withdraw,1732402770259,ERC20,p2p,0xd917313b1f017760916d85ed481d3313ea174d4955aa9c78427e815a9c9fbcc2,0xC01F32Cc9aF3bf18Ef683C661D711ac097951F92,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,100.0
withdraw,1732419963335,ERC20,p2p,0xce17330500bcfb74ae018d765826015bfba773b00929546c590cc9ec49f943c4,0xE3E0723333B7708950aC1616EAAD5897857b355a,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2597.0
withdraw,1732420157339,ERC20,p2p,0x6c326b09e27fc4fed492ca723babbd380c5728a07f0e21a189b97d6f0de32955,0xE3E0723333B7708950aC1616EAAD5897857b355a,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,153.0
withdraw,1732420553157,ERC20,p2p,0xfb41e5f183c42a3f1a79414d502bfbe9293eada77a072cc51ea229b9d0d2b4f5,0xE3E0723333B7708950aC1616EAAD5897857b355a,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,150.0
deposit,1732431895608,ERC20,p2p,0x08c788eed59030931377880301e8195ca7555a42f7b63364bc0af8cba0cbf8a1,0x70dd70960B5eaD725624433Df4e88c481eF0531c,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,437.11
withdraw,1732432431510,ERC20,p2p,0xd4d00751e1fe678d9fa8bb5dd0d4a43d595e8b2ae3d34f1d6f75fe18939547d4,0x70dd70960B5eaD725624433Df4e88c481eF0531c,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,145703333.33333334
deposit,1732443761835,ERC20,p2p,0xd1e13b51819bfa0907699aa5be442ceadb2bb73c1279746158668f37c87f4fab,0xE3E0723333B7708950aC1616EAAD5897857b355a,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732443823029,ERC20,p2p,0x8bcae194fe27179f67dc0c6d718ab14c0ec6034bb2057c7fd954e72a52afc7a1,0xE3E0723333B7708950aC1616EAAD5897857b355a,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
withdraw,1732448621538,ERC20,p2p,0x928092e1ab78000c50847789a8aa228fe47f2e6038a6f3dcda6c680700cc8f40,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,437.11
withdraw,1732450599267,ERC20,p2p,0x2c4e286b6671ec18415a5bb300ed88664c8bdc6a51c1128f538f46c6138cee28,0xA60d9a12BCA140D17e880faa00b24B9010cc543e,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,97826086.95652173
deposit,1732454741458,ERC20,p2p,0x115a8f54a8233094c5469fedb776a7f4d21ab4197ade03a8fd734a6ad704c437,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000.0
deposit,1732455184404,ERC20,p2p,0x9ad45195f298240374871220b5c2baabc35480c6f9e049b6705d40f67583ba1d,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732455456781,ERC20,p2p,0x314d0d2c3a9d351714301fcd96cd5a7913e8af4172cda80d4ec04f09e4d52cc2,0x1B69c4A788aD8f940e624341AB45c731D01190De,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,1661.0
withdraw,1732455529886,ERC20,p2p,0x803a509e90dbe0db11554fa177a937d1bc59701de97b2dee749b68a1ee0c9039,0x1B69c4A788aD8f940e624341AB45c731D01190De,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,706808510.6382979
deposit,1732457032463,ERC20,p2p,0xc7f7db100a65f98bff93562de4da5d9fa7f9135d6cece76c41f3516a109959c4,0x739B818604089E0798CeE11e7E01577a82e76cf2,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,115000000.0
withdraw,1732458379338,ERC20,p2p,0x9737c685a17d9c14e4aa1f4e7013b1922d1be9620e412a10f3e321325929bd72,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,1661.0
deposit,1732459539505,ERC20,p2p,0xed9eb5b57948c68c69df7c8b6aa7e10dc9ae9b673dd6426df40b7e051ecc67d5,0xC105729E5c85DE7df03e55856f371e8E7eCE096A,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,303.16
withdraw,1732459685420,ERC20,p2p,0xa366fe9f9c4e8337f6a32499de8f747613954be7775066e8de605593ebb9f054,0xC105729E5c85DE7df03e55856f371e8E7eCE096A,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,129004255.31914896
withdraw,1732465360393,ERC20,p2p,0xb5b53f43fbecbf312dfdeebce782ed78bb37be23736264f48a73ff736a149e4b,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,303.16
deposit,1732466420438,ERC20,p2p,0xd94b6e1efa37f019ab7b8c6decd5d76f328dc67102c4f4e3b182a306e9a78877,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,9000.0
withdraw,1732466584246,ERC20,p2p,0x744759209005ac08a03d91096aac84979e112aa3efa84a13f54e3090696ef2fb,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,115000000.0
withdraw,1732471003021,ERC20,p2p,0x223fc80d64e6b59c9101f878ed5e65a264b0e2f4d5968164bc1dfd95f28acd16,0x739B818604089E0798CeE11e7E01577a82e76cf2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,9000.0
deposit,1732471299966,ERC20,p2p,0xf5a912142b0748140cbb5d9a913397aebd49086f240e9acee12e959f9d74b679,0x739B818604089E0798CeE11e7E01577a82e76cf2,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,100000000.0
deposit,1732471445140,ERC20,p2p,0xd9d4a6de02ebe29ceb2f50610ac95cabd8065da323fb5d4eaf03ff7560ed68e2,0x739B818604089E0798CeE11e7E01577a82e76cf2,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,119782567.59999
deposit,1732471768502,ERC20,p2p,0x45f75b8c8a055bed1ff5925bc106edd7ae3feaeb5fc40eed3e4cbd5fae0c8e3f,0x739B818604089E0798CeE11e7E01577a82e76cf2,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,119782567.59999
deposit,1732473260600,ERC20,p2p,0x0be20f176b4f9b9cb6d5039a12411c87759c4a9b5166089c5d9124b3a4ecaa1b,0x98eaeA37c5ec6fdA773891f23385080095F16985,ETH,,0.045
deposit,1732473726924,ERC20,p2p,0xf7c85776e6e8eec05601b1b10c4d4aa99de9e7c387fe234a347c7f5d28b86cec,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,ETH,,2.605
withdraw,1732473768913,ERC20,p2p,0xd4863bc0db12bbd605e87212eb6feb8c377b42467dad0ccbf870db9092761ab8,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,117748523.99923545
withdraw,1732473809141,ERC20,p2p,0xa51f9c9ef2c22629e84b6aaeb9db790d319ed0dff5bb2d9ed56ec7f297c991af,0x739B818604089E0798CeE11e7E01577a82e76cf2,ETH,,0.045
deposit,1732473987771,ERC20,p2p,0x67f33a8d42c9a483c3aa2193be4a391e09467316e0f3f1c0a291dbdb2d22b676,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,8000.0
withdraw,1732474046044,ERC20,p2p,0xb335ea15e72b746fb9e713c1d2708d24c6d6d6fc1281a7942c50f1d4e6da8c98,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,100000000.0
withdraw,1732474071187,ERC20,p2p,0x82e8e80503572de8c36918c9a7ec8325ecbcc9c53f517487f2498858c620f2a1,0x739B818604089E0798CeE11e7E01577a82e76cf2,ETH,,2.605
withdraw,1732474110106,ERC20,p2p,0x57c42f9ac922214a9b124070370fa40fe344fb2ebe696b91b404c4ed236f04c8,0x739B818604089E0798CeE11e7E01577a82e76cf2,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,8000.0
withdraw,1732474938802,ERC20,p2p,0xec9f612ef25183a4fbe589ac04ca02f00e9c5928610d0c885821dcaa08c69f62,0x98eaeA37c5ec6fdA773891f23385080095F16985,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,2034043.6007545472
withdraw,1732474981509,ERC20,p2p,0x3d1c975b76e62cf72ac6113eb8a254f21b2532cfda16bf6c5091ea15c6ad2b54,0x98eaeA37c5ec6fdA773891f23385080095F16985,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,51724137.93103449
deposit,1732479364301,ERC20,p2p,0x269ecbb5f06f446c68d21a84b4344619770124132ba562aa8ce3ee1fbc177a21,0x1461f4993C375D5C884137c7400b60F0f17d5256,VIRTU,0x520140d71129434635899eca07f845bb23b27987,2500000.0
deposit,1732484499828,ERC20,p2p,0x5d4d9012973315afdcbeb76e6cbca204e6da1390b9ae64c4208c2c64ff95b48a,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732484800580,ERC20,p2p,0x0d606d0f619cc929dc5949fc484bc433ef59490a53e1e57e8bd26537cb120858,0x2A7Be1075c3F3079C76E5d7812b3988424dC29da,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,568.0
withdraw,1732484863024,ERC20,p2p,0xf153a81fba3246381e4142d01c4edb97cbe7676bbe1334472463cbc84144b6b8,0x2A7Be1075c3F3079C76E5d7812b3988424dC29da,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,231836734.69387755
withdraw,1732486817504,ERC20,p2p,0x05195105ec91b773c3e20fb561b16f6d950a973dfb47cd03033092dbc4f0525b,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,568.0
deposit,1732488271536,ERC20,p2p,0x450e96ceca16af53887b2025e729bffc143a244d38f31b582da94dea84e8d873,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732491002559,ERC20,p2p,0xa66c862fe5c993f6191c1f5c910c46546439d8da2a846be855b422f17c33c6ff,0x2de54285849230dD9b2032F116da1C814E3e7F50,ETH,,0.001
deposit,1732491398921,ERC20,p2p,0xa8f38d8d6362c689c4837cd52a489bf845d3bfcf926a6038eab453c462482677,0xa13f835c0D434b70a47C6Ab818A11D30Ca7471C8,ETH,,0.001
deposit,1732492326978,ERC20,p2p,0xba6722404b70a84f751abebc526fce3cb288f431e4402c0f9b49d701015205c4,0x2de54285849230dD9b2032F116da1C814E3e7F50,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1.0
deposit,1732503942897,ERC20,p2p,0x9d183f6688db886ae3c90d213c155edce44dde125f2cb4b5bd19cfaf8bd45cbb,0x8131C9a14Ef3b2927752a9dE573a2dEAaf18E727,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,100000000.0
deposit,1732505644726,ERC20,p2p,0x46bf8113b313fd9f2beb3c9cec342e7e713187dbfada727c6ae838a2dbabdf9b,0x1Cb53C66Cd08511b0c0c9295D765b5062a9A4f4B,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,85657200.2474255
deposit,1732507796613,ERC20,p2p,0x040800eaf12bef5a6b1caf31154bb767e6146ee613388b2b701cb5c468a9c9c8,0x9152A2e4d77F6B4756a9CB4FfF76e155114236E7,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732522131810,ERC20,p2p,0x2dedf7496d314cf39b5b5f224f549d84be329aee82cc702eb42853de8c84b8ed,0x7230CdF9c76976E88271a5ba41961240c0C157Aa,VIRTU,0x520140d71129434635899eca07f845bb23b27987,186.0
withdraw,1732522361741,ERC20,p2p,0x650e4256ea5561a97276edb26983c92683687e4168a36c25d1fb0fad96894b8e,0x40EB8F0a989afB107f8d6727928fB94C0090a86c,VIRTU,0x520140d71129434635899eca07f845bb23b27987,186.0
deposit,1732523403995,ERC20,p2p,0x38fb327a898cda5b1c3cc570a047217051953d06570770d2a33f455b4db7bdc7,0xC01F32Cc9aF3bf18Ef683C661D711ac097951F92,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,191962499.99999
